"","VAR","COU","PAR","IND","TIME_FORMAT","UNIT","POWERCODE","obsTime","obsValue"
"335","FD_CO2","CHL","WLD","D64T66","P1Y","TONNE","6","2018",0.267
"336","FD_CO2","CHL","WLD","D68","P1Y","TONNE","6","2018",0.314
"337","FD_CO2","CHL","WLD","D69T82","P1Y","TONNE","6","2018",0.733
"338","FD_CO2","CHL","WLD","D69T75","P1Y","TONNE","6","2018",0.37
"339","FD_CO2","CHL","WLD","D77T82","P1Y","TONNE","6","2018",0.363
"340","FD_CO2","CHL","WLD","D84T98","P1Y","TONNE","6","2018",1.202
"341","FD_CO2","CHL","WLD","D84T88","P1Y","TONNE","6","2018",1.048
"342","FD_CO2","CHL","WLD","D84","P1Y","TONNE","6","2018",0.383
"343","FD_CO2","CHL","WLD","D85","P1Y","TONNE","6","2018",0.234
"344","FD_CO2","CHL","WLD","D86T88","P1Y","TONNE","6","2018",0.432
"345","FD_CO2","CHL","WLD","D90T98","P1Y","TONNE","6","2018",0.154
"346","FD_CO2","CHL","WLD","D90T96","P1Y","TONNE","6","2018",0.154
"347","FD_CO2","CHL","WLD","D90T93","P1Y","TONNE","6","2018",0.048
"348","FD_CO2","CHL","WLD","D94T96","P1Y","TONNE","6","2018",0.106
"349","FD_CO2","CHL","WLD","D97T98","P1Y","TONNE","6","2018",0
"350","FD_CO2","CHL","WLD","D05T39","P1Y","TONNE","6","2018",54.442
"351","FD_CO2","CHL","WLD","D41T98","P1Y","TONNE","6","2018",21.588
"352","FD_CO2","CHL","WLD","D45T98","P1Y","TONNE","6","2018",20.337
"353","FD_CO2","CHL","WLD","D58T82","P1Y","TONNE","6","2018",1.536
"354","FD_CO2","CHL","WLD","DINFO","P1Y","TONNE","6","2018",0.321
"355","FD_CO2","CHL","WLD","DMHH","P1Y","TONNE","6","2018",17.429
"356","FD_CO2","FIN","WLD","D03","P1Y","TONNE","6","2018",0.114
"357","FD_CO2","EST","WLD","DTOTAL","P1Y","TONNE","6","2018",14.277
"358","FD_CO2","CZE","WLD","D20T21","P1Y","TONNE","6","2018",2.241
"359","FD_CO2","CZE","WLD","D69T75","P1Y","TONNE","6","2018",0.443
"360","FD_CO2","FRA","WLD","D45T82","P1Y","TONNE","6","2018",92.736
"361","FD_CO2","CRI","WLD","D01T02","P1Y","TONNE","6","2018",0.315
"362","FD_CO2","EST","WLD","D35T39","P1Y","TONNE","6","2018",8.242
"363","FD_CO2","CZE","WLD","D36T39","P1Y","TONNE","6","2018",0.233
"364","FD_CO2","CZE","WLD","D94T96","P1Y","TONNE","6","2018",0.066
"365","FD_CO2","FIN","WLD","D17T18","P1Y","TONNE","6","2018",0.667
"366","FD_CO2","CRI","WLD","D30","P1Y","TONNE","6","2018",0.003
"367","FD_CO2","CRI","WLD","D90T93","P1Y","TONNE","6","2018",0.026
"368","FD_CO2","FIN","WLD","D25","P1Y","TONNE","6","2018",0.091
"369","FD_CO2","CZE","WLD","D16","P1Y","TONNE","6","2018",0.094
"370","FD_CO2","CRI","WLD","D49","P1Y","TONNE","6","2018",0.766
"371","FD_CO2","FRA","WLD","D77T82","P1Y","TONNE","6","2018",4.046
"372","FD_CO2","FIN","WLD","D97T98","P1Y","TONNE","6","2018",0
"373","FD_CO2","EST","WLD","D03","P1Y","TONNE","6","2018",0.015
"374","FD_CO2","FIN","WLD","D41T43","P1Y","TONNE","6","2018",1.577
"375","FD_CO2","FRA","WLD","D28","P1Y","TONNE","6","2018",0.868
"376","FD_CO2","FRA","WLD","D58T82","P1Y","TONNE","6","2018",18.024
"377","FD_CO2","DNK","WLD","DINFO","P1Y","TONNE","6","2018",0.333
"378","FD_CO2","CRI","WLD","D36T39","P1Y","TONNE","6","2018",0.03
"379","FD_CO2","CRI","WLD","D94T96","P1Y","TONNE","6","2018",0.027
"380","FD_CO2","COL","WLD","D24T25","P1Y","TONNE","6","2018",5.652
"381","FD_CO2","EST","WLD","D10T12","P1Y","TONNE","6","2018",0.098
"382","FD_CO2","FIN","WLD","D35T39","P1Y","TONNE","6","2018",22.611
"383","FD_CO2","DNK","WLD","D55T56","P1Y","TONNE","6","2018",0.075
"384","FD_CO2","FIN","WLD","D05T09","P1Y","TONNE","6","2018",1.491
"385","FD_CO2","DNK","WLD","D64T66","P1Y","TONNE","6","2018",0.153
"386","FD_CO2","CRI","WLD","D69T75","P1Y","TONNE","6","2018",0.086
"387","FD_CO2","COL","WLD","D01T02","P1Y","TONNE","6","2018",1.576
"388","FD_CO2","CRI","WLD","D53","P1Y","TONNE","6","2018",0.042
"389","FD_CO2","FIN","WLD","D55T56","P1Y","TONNE","6","2018",0.06
"390","FD_CO2","FIN","WLD","D45T82","P1Y","TONNE","6","2018",11.503
"391","FD_CO2","CZE","WLD","D07T08","P1Y","TONNE","6","2018",0.286
"392","FD_CO2","CZE","WLD","D50","P1Y","TONNE","6","2018",0.969
"393","FD_CO2","FIN","WLD","D84T98","P1Y","TONNE","6","2018",0.701
"394","FD_CO2","FRA","WLD","D05T09","P1Y","TONNE","6","2018",14.948
"395","FD_CO2","EST","WLD","D97T98","P1Y","TONNE","6","2018",0
"396","FD_CO2","COL","WLD","D62T63","P1Y","TONNE","6","2018",0.07
"397","FD_CO2","COL","WLD","D20","P1Y","TONNE","6","2018",2.368
"398","FD_CO2","COL","WLD","D31T33","P1Y","TONNE","6","2018",0.588
"399","FD_CO2","CZE","WLD","D41T98","P1Y","TONNE","6","2018",12.971
"400","FD_CO2","FRA","WLD","D62T63","P1Y","TONNE","6","2018",1.598
"401","FD_CO2","FRA","WLD","D84T98","P1Y","TONNE","6","2018",9.319
"402","FD_CO2","FRA","WLD","D97T98","P1Y","TONNE","6","2018",0
"403","FD_CO2","FIN","WLD","D77T82","P1Y","TONNE","6","2018",0.283
"404","FD_CO2","FRA","WLD","D41T43","P1Y","TONNE","6","2018",6.317
"405","FD_CO2","EST","WLD","D24","P1Y","TONNE","6","2018",0.721
"406","FD_CO2","DNK","WLD","D13T15","P1Y","TONNE","6","2018",0.143
"407","FD_CO2","COL","WLD","D53","P1Y","TONNE","6","2018",0.166
"408","FD_CO2","DNK","WLD","D52","P1Y","TONNE","6","2018",0.692
"409","FD_CO2","CZE","WLD","D61","P1Y","TONNE","6","2018",0.101
"410","FD_CO2","CZE","WLD","D49T53","P1Y","TONNE","6","2018",6.517
"411","FD_CO2","DNK","WLD","D24","P1Y","TONNE","6","2018",3.919
"412","FD_CO2","CRI","WLD","D28","P1Y","TONNE","6","2018",0.022
"413","FD_CO2","FIN","WLD","D13T15","P1Y","TONNE","6","2018",0.124
"414","FD_CO2","DNK","WLD","D45T82","P1Y","TONNE","6","2018",17.379
"415","FD_CO2","DNK","WLD","D25","P1Y","TONNE","6","2018",0.11
"416","FD_CO2","EST","WLD","D21","P1Y","TONNE","6","2018",0.036
"417","FD_CO2","COL","WLD","D41T43","P1Y","TONNE","6","2018",1.3
"418","FD_CO2","DNK","WLD","D84T98","P1Y","TONNE","6","2018",0.524
"419","FD_CO2","COL","WLD","D94T96","P1Y","TONNE","6","2018",0.047
"420","FD_CO2","FRA","WLD","D20","P1Y","TONNE","6","2018",11.441
"421","FD_CO2","DNK","WLD","D10T12","P1Y","TONNE","6","2018",0.706
"422","FD_CO2","COL","WLD","D30","P1Y","TONNE","6","2018",0.03
"423","FD_CO2","EST","WLD","D17T18","P1Y","TONNE","6","2018",0.052
"424","FD_CO2","FRA","WLD","D30","P1Y","TONNE","6","2018",0.31
"425","FD_CO2","COL","WLD","D50","P1Y","TONNE","6","2018",2.396
"426","FD_CO2","FRA","WLD","D24T25","P1Y","TONNE","6","2018",36.303
"427","FD_CO2","CZE","WLD","D45T47","P1Y","TONNE","6","2018",1.809
"428","FD_CO2","FRA","WLD","D31T33","P1Y","TONNE","6","2018",6.031
"429","FD_CO2","FIN","WLD","D51","P1Y","TONNE","6","2018",3.475
"430","FD_CO2","CRI","WLD","D86T88","P1Y","TONNE","6","2018",0.051
"431","FD_CO2","FRA","WLD","D49","P1Y","TONNE","6","2018",22.057
"432","FD_CO2","CZE","WLD","D01T02","P1Y","TONNE","6","2018",1.551
"433","FD_CO2","EST","WLD","D64T66","P1Y","TONNE","6","2018",0.023
"434","FD_CO2","FIN","WLD","D58T82","P1Y","TONNE","6","2018",1.473
"435","FD_CO2","FRA","WLD","D10T33","P1Y","TONNE","6","2018",106.582
"436","FD_CO2","FIN","WLD","D20","P1Y","TONNE","6","2018",1.496
"437","FD_CO2","CRI","WLD","D62T63","P1Y","TONNE","6","2018",0.017
"438","FD_CO2","COL","WLD","D45T98","P1Y","TONNE","6","2018",20.625
"439","FD_CO2","DNK","WLD","D69T82","P1Y","TONNE","6","2018",0.652
"440","FD_CO2","DNK","WLD","D05T09","P1Y","TONNE","6","2018",1.927
"441","FD_CO2","COL","WLD","D55T56","P1Y","TONNE","6","2018",0.197
"442","FD_CO2","FRA","WLD","D45T56","P1Y","TONNE","6","2018",74.712
"443","FD_CO2","COL","WLD","D20T21","P1Y","TONNE","6","2018",2.812
"444","FD_CO2","COL","WLD","D86T88","P1Y","TONNE","6","2018",0.244
"445","FD_CO2","DNK","WLD","DMHH","P1Y","TONNE","6","2018",8.461
"446","FD_CO2","EST","WLD","D51","P1Y","TONNE","6","2018",0.309
"447","FD_CO2","EST","WLD","D28","P1Y","TONNE","6","2018",0.013
"448","FD_CO2","FIN","WLD","D19T23","P1Y","TONNE","6","2018",6.326
"449","FD_CO2","EST","WLD","D10T33","P1Y","TONNE","6","2018",2.102
"450","FD_CO2","CZE","WLD","D16T18","P1Y","TONNE","6","2018",0.453
"451","FD_CO2","EST","WLD","D20","P1Y","TONNE","6","2018",0.274
"452","FD_CO2","CRI","WLD","D16T18","P1Y","TONNE","6","2018",0.107
"453","FD_CO2","CRI","WLD","D23","P1Y","TONNE","6","2018",0.569
"454","FD_CO2","FRA","WLD","D94T96","P1Y","TONNE","6","2018",0.597
"455","FD_CO2","FRA","WLD","DINFO","P1Y","TONNE","6","2018",4.408
"456","FD_CO2","EST","WLD","D31T33","P1Y","TONNE","6","2018",0.083
"457","FD_CO2","CZE","WLD","D68","P1Y","TONNE","6","2018",0.721
"458","FD_CO2","FRA","WLD","D36T39","P1Y","TONNE","6","2018",0.942
"459","FD_CO2","COL","WLD","D61","P1Y","TONNE","6","2018",0.144
"460","FD_CO2","FIN","WLD","D49","P1Y","TONNE","6","2018",3.017
"461","FD_CO2","EST","WLD","D86T88","P1Y","TONNE","6","2018",0.021
"462","FD_CO2","FIN","WLD","D58T63","P1Y","TONNE","6","2018",0.199
"463","FD_CO2","DNK","WLD","D10T33","P1Y","TONNE","6","2018",12.134
"464","FD_CO2","EST","WLD","D58T82","P1Y","TONNE","6","2018",0.175
"465","FD_CO2","DNK","WLD","D62T63","P1Y","TONNE","6","2018",0.12
"466","FD_CO2","DNK","WLD","D20","P1Y","TONNE","6","2018",1.085
"467","FD_CO2","EST","WLD","D05T06","P1Y","TONNE","6","2018",0.147
"468","FD_CO2","COL","WLD","D22","P1Y","TONNE","6","2018",1.206
"469","FD_CO2","EST","WLD","D01T02","P1Y","TONNE","6","2018",0.253
"470","FD_CO2","EST","WLD","D19T23","P1Y","TONNE","6","2018",1.012
"471","FD_CO2","DNK","WLD","D28","P1Y","TONNE","6","2018",0.129
"472","FD_CO2","EST","WLD","D49","P1Y","TONNE","6","2018",0.623
"473","FD_CO2","DNK","WLD","D05T06","P1Y","TONNE","6","2018",1.622
"474","FD_CO2","CZE","WLD","D26T27","P1Y","TONNE","6","2018",0.301
"475","FD_CO2","FRA","WLD","D09","P1Y","TONNE","6","2018",0.424
"476","FD_CO2","FIN","WLD","D10T33","P1Y","TONNE","6","2018",12.769
"477","FD_CO2","DNK","WLD","D21","P1Y","TONNE","6","2018",0.464
"478","FD_CO2","EST","WLD","D13T15","P1Y","TONNE","6","2018",0.022
"479","FD_CO2","FRA","WLD","D03","P1Y","TONNE","6","2018",1.134
"480","FD_CO2","COL","WLD","D28","P1Y","TONNE","6","2018",0.103
"481","FD_CO2","COL","WLD","D69T75","P1Y","TONNE","6","2018",0.277
"482","FD_CO2","COL","WLD","D24","P1Y","TONNE","6","2018",5.568
"483","FD_CO2","FRA","WLD","D58T63","P1Y","TONNE","6","2018",3.553
"484","FD_CO2","FIN","WLD","D86T88","P1Y","TONNE","6","2018",0.197
"485","FD_CO2","COL","WLD","D36T39","P1Y","TONNE","6","2018",0.212
"486","FD_CO2","DNK","WLD","D58T63","P1Y","TONNE","6","2018",0.244
"487","FD_CO2","CZE","WLD","D19","P1Y","TONNE","6","2018",2.043
"488","FD_CO2","CZE","WLD","D53","P1Y","TONNE","6","2018",0.145
"489","FD_CO2","COL","WLD","D90T93","P1Y","TONNE","6","2018",0.046
"490","FD_CO2","EST","WLD","D45T82","P1Y","TONNE","6","2018",1.757
"491","FD_CO2","CRI","WLD","D61","P1Y","TONNE","6","2018",0.02
"492","FD_CO2","CRI","WLD","D41T98","P1Y","TONNE","6","2018",3.434
"493","FD_CO2","CZE","WLD","D84T88","P1Y","TONNE","6","2018",0.869
"494","FD_CO2","DNK","WLD","D17T18","P1Y","TONNE","6","2018",0.232
"495","FD_CO2","EST","WLD","DINFO","P1Y","TONNE","6","2018",0.05
"496","FD_CO2","CRI","WLD","D24T25","P1Y","TONNE","6","2018",1.141
"497","FD_CO2","CRI","WLD","D01T03","P1Y","TONNE","6","2018",0.334
"498","FD_CO2","EST","WLD","D29T30","P1Y","TONNE","6","2018",0.019
"499","FD_CO2","EST","WLD","D94T96","P1Y","TONNE","6","2018",0.008
"500","FD_CO2","CRI","WLD","D35","P1Y","TONNE","6","2018",2.174
"501","FD_CO2","EST","WLD","D50","P1Y","TONNE","6","2018",0.433
"502","FD_CO2","CRI","WLD","D22","P1Y","TONNE","6","2018",0.555
"503","FD_CO2","FIN","WLD","D01T02","P1Y","TONNE","6","2018",1.386
"504","FD_CO2","CZE","WLD","D52","P1Y","TONNE","6","2018",0.61
"505","FD_CO2","FIN","WLD","D62T63","P1Y","TONNE","6","2018",0.105
"506","FD_CO2","DNK","WLD","D45T56","P1Y","TONNE","6","2018",16.166
"507","FD_CO2","FRA","WLD","D86T88","P1Y","TONNE","6","2018",2.481
"508","FD_CO2","CZE","WLD","D58T60","P1Y","TONNE","6","2018",0.072
"509","FD_CO2","DNK","WLD","D49","P1Y","TONNE","6","2018",2.976
"510","FD_CO2","EST","WLD","D45T98","P1Y","TONNE","6","2018",1.87
"511","FD_CO2","FRA","WLD","D90T98","P1Y","TONNE","6","2018",1.764
"512","FD_CO2","EST","WLD","D90T98","P1Y","TONNE","6","2018",0.022
"513","FD_CO2","CZE","WLD","D26","P1Y","TONNE","6","2018",0.2
"514","FD_CO2","FIN","WLD","D09","P1Y","TONNE","6","2018",0.051
"515","FD_CO2","FIN","WLD","D20T21","P1Y","TONNE","6","2018",1.865
"516","FD_CO2","FRA","WLD","D01T02","P1Y","TONNE","6","2018",11.94
"517","FD_CO2","CZE","WLD","D24T25","P1Y","TONNE","6","2018",6.238
"518","FD_CO2","COL","WLD","D16","P1Y","TONNE","6","2018",0.047
"519","FD_CO2","DNK","WLD","D19T23","P1Y","TONNE","6","2018",5.933
"520","FD_CO2","CRI","WLD","D77T82","P1Y","TONNE","6","2018",0.126
"521","FD_CO2","FIN","WLD","D45T56","P1Y","TONNE","6","2018",10.03
"522","FD_CO2","FIN","WLD","D29T30","P1Y","TONNE","6","2018",0.076
"523","FD_CO2","FIN","WLD","D94T96","P1Y","TONNE","6","2018",0.058
"524","FD_CO2","CZE","WLD","D23","P1Y","TONNE","6","2018",2.302
"525","FD_CO2","COL","WLD","D77T82","P1Y","TONNE","6","2018",0.269
"526","FD_CO2","FIN","WLD","D28","P1Y","TONNE","6","2018",0.103
"527","FD_CO2","CRI","WLD","D26T27","P1Y","TONNE","6","2018",0.04
"528","FD_CO2","FIN","WLD","D69T82","P1Y","TONNE","6","2018",0.545
"529","FD_CO2","DNK","WLD","D36T39","P1Y","TONNE","6","2018",0.094
"530","FD_CO2","COL","WLD","D19","P1Y","TONNE","6","2018",6.647
"531","FD_CO2","COL","WLD","D21","P1Y","TONNE","6","2018",0.445
"532","FD_CO2","CRI","WLD","DINFO","P1Y","TONNE","6","2018",0.097
"533","FD_CO2","CRI","WLD","D68","P1Y","TONNE","6","2018",0.028
"534","FD_CO2","FIN","WLD","D31T33","P1Y","TONNE","6","2018",0.439
"535","FD_CO2","EST","WLD","D58T63","P1Y","TONNE","6","2018",0.034
"536","FD_CO2","CRI","WLD","D19","P1Y","TONNE","6","2018",0.39
"537","FD_CO2","EST","WLD","D45T56","P1Y","TONNE","6","2018",1.582
"538","FD_CO2","COL","WLD","D41T98","P1Y","TONNE","6","2018",21.926
"539","FD_CO2","COL","WLD","D05T06","P1Y","TONNE","6","2018",3.65
"540","FD_CO2","CRI","WLD","D58T60","P1Y","TONNE","6","2018",0.03
"541","FD_CO2","DNK","WLD","D69T75","P1Y","TONNE","6","2018",0.256
"542","FD_CO2","EST","WLD","D41T98","P1Y","TONNE","6","2018",2.138
"543","FD_CO2","CZE","WLD","D10T12","P1Y","TONNE","6","2018",1.059
"544","FD_CO2","DNK","WLD","D27","P1Y","TONNE","6","2018",0.053
"545","FD_CO2","CRI","WLD","D58T63","P1Y","TONNE","6","2018",0.066
"546","FD_CO2","FIN","WLD","D29","P1Y","TONNE","6","2018",0.051
"547","FD_CO2","CZE","WLD","D64T66","P1Y","TONNE","6","2018",0.267
"548","FD_CO2","CRI","WLD","D90T98","P1Y","TONNE","6","2018",0.054
"549","FD_CO2","COL","WLD","D58T60","P1Y","TONNE","6","2018",0.033
"550","FD_CO2","CRI","WLD","D21","P1Y","TONNE","6","2018",0.098
"551","FD_CO2","FRA","WLD","D23","P1Y","TONNE","6","2018",13.523
"552","FD_CO2","FIN","WLD","D85","P1Y","TONNE","6","2018",0.101
"553","FD_CO2","CZE","WLD","DMHH","P1Y","TONNE","6","2018",14.527
"554","FD_CO2","DNK","WLD","D09","P1Y","TONNE","6","2018",0.093
"555","FD_CO2","FRA","WLD","D16T18","P1Y","TONNE","6","2018",3.409
"556","FD_CO2","COL","WLD","D01T03","P1Y","TONNE","6","2018",1.611
"557","FD_CO2","EST","WLD","D05T09","P1Y","TONNE","6","2018",0.208
"558","FD_CO2","COL","WLD","D29T30","P1Y","TONNE","6","2018",0.098
"559","FD_CO2","FRA","WLD","D69T82","P1Y","TONNE","6","2018",8.984
"560","FD_CO2","CZE","WLD","DINFO","P1Y","TONNE","6","2018",0.557
"561","FD_CO2","FRA","WLD","D26T27","P1Y","TONNE","6","2018",1.383
"562","FD_CO2","COL","WLD","D10T12","P1Y","TONNE","6","2018",2.358
"563","FD_CO2","COL","WLD","D26","P1Y","TONNE","6","2018",0.136
"564","FD_CO2","FIN","WLD","D49T53","P1Y","TONNE","6","2018",9.373
"565","FD_CO2","CRI","WLD","D84T88","P1Y","TONNE","6","2018",0.146
"566","FD_CO2","DNK","WLD","D90T93","P1Y","TONNE","6","2018",0.057
"567","FD_CO2","CZE","WLD","D90T98","P1Y","TONNE","6","2018",0.156
"568","FD_CO2","FIN","WLD","DINFO","P1Y","TONNE","6","2018",0.314
"569","FD_CO2","FIN","WLD","D90T98","P1Y","TONNE","6","2018",0.151
"570","FD_CO2","EST","WLD","D09","P1Y","TONNE","6","2018",0.007
"571","FD_CO2","COL","WLD","D26T27","P1Y","TONNE","6","2018",0.204
"572","FD_CO2","DNK","WLD","D50","P1Y","TONNE","6","2018",7.157
"573","FD_CO2","COL","WLD","D84","P1Y","TONNE","6","2018",1.003
"574","FD_CO2","COL","WLD","DTOTAL","P1Y","TONNE","6","2018",86.505
"575","FD_CO2","CRI","WLD","D52","P1Y","TONNE","6","2018",0.102
"576","FD_CO2","FIN","WLD","D27","P1Y","TONNE","6","2018",0.058
"577","FD_CO2","EST","WLD","D16","P1Y","TONNE","6","2018",0.04
"578","FD_CO2","FRA","WLD","D01T03","P1Y","TONNE","6","2018",13.074
"579","FD_CO2","CRI","WLD","D45T56","P1Y","TONNE","6","2018",2.615
"580","FD_CO2","DNK","WLD","D41T98","P1Y","TONNE","6","2018",18.835
"581","FD_CO2","COL","WLD","D84T88","P1Y","TONNE","6","2018",1.372
"582","FD_CO2","CRI","WLD","D29T30","P1Y","TONNE","6","2018",0.024
"583","FD_CO2","EST","WLD","D49T53","P1Y","TONNE","6","2018",1.433
"584","FD_CO2","CRI","WLD","D26","P1Y","TONNE","6","2018",0.03
"585","FD_CO2","CRI","WLD","D84","P1Y","TONNE","6","2018",0.061
"586","FD_CO2","CZE","WLD","D77T82","P1Y","TONNE","6","2018",0.478
"587","FD_CO2","FRA","WLD","D41T98","P1Y","TONNE","6","2018",108.373
"588","FD_CO2","COL","WLD","DMHH","P1Y","TONNE","6","2018",13.742
"589","FD_CO2","FIN","WLD","D90T96","P1Y","TONNE","6","2018",0.151
"590","FD_CO2","CRI","WLD","D05T39","P1Y","TONNE","6","2018",6.869
"591","FD_CO2","COL","WLD","D68","P1Y","TONNE","6","2018",0.184
"592","FD_CO2","EST","WLD","D36T39","P1Y","TONNE","6","2018",0.012
"593","FD_CO2","DNK","WLD","D49T53","P1Y","TONNE","6","2018",15.288
"594","FD_CO2","COL","WLD","D07T08","P1Y","TONNE","6","2018",1.571
"595","FD_CO2","FRA","WLD","D84T88","P1Y","TONNE","6","2018",7.555
"596","FD_CO2","CZE","WLD","D41T43","P1Y","TONNE","6","2018",1.208
"597","FD_CO2","FRA","WLD","D21","P1Y","TONNE","6","2018",3.071
"598","FD_CO2","COL","WLD","D45T47","P1Y","TONNE","6","2018",1.888
"599","FD_CO2","EST","WLD","D24T25","P1Y","TONNE","6","2018",0.739
"600","FD_CO2","FRA","WLD","D90T96","P1Y","TONNE","6","2018",1.764
"601","FD_CO2","FIN","WLD","D01T03","P1Y","TONNE","6","2018",1.5
"602","FD_CO2","FRA","WLD","D05T06","P1Y","TONNE","6","2018",12.608
"603","FD_CO2","CZE","WLD","D84","P1Y","TONNE","6","2018",0.462
"604","FD_CO2","FRA","WLD","D35","P1Y","TONNE","6","2018",82.807
"605","FD_CO2","FRA","WLD","D19T23","P1Y","TONNE","6","2018",47.825
"606","FD_CO2","DNK","WLD","D16","P1Y","TONNE","6","2018",0.082
"607","FD_CO2","COL","WLD","D35","P1Y","TONNE","6","2018",16.084
"608","FD_CO2","COL","WLD","D03","P1Y","TONNE","6","2018",0.035
"609","FD_CO2","CZE","WLD","D24","P1Y","TONNE","6","2018",6.068
"610","FD_CO2","CZE","WLD","D21","P1Y","TONNE","6","2018",0.557
"611","FD_CO2","COL","WLD","D90T98","P1Y","TONNE","6","2018",0.093
"612","FD_CO2","DNK","WLD","D86T88","P1Y","TONNE","6","2018",0.114
"613","FD_CO2","CZE","WLD","D25","P1Y","TONNE","6","2018",0.17
"614","FD_CO2","CRI","WLD","D24","P1Y","TONNE","6","2018",1.118
"615","FD_CO2","FRA","WLD","D69T75","P1Y","TONNE","6","2018",4.938
"616","FD_CO2","EST","WLD","D19","P1Y","TONNE","6","2018",0.292
"617","FD_CO2","CZE","WLD","D45T98","P1Y","TONNE","6","2018",11.764
"618","FD_CO2","FRA","WLD","D64T66","P1Y","TONNE","6","2018",2.578
"619","FD_CO2","FRA","WLD","D58T60","P1Y","TONNE","6","2018",0.956
"620","FD_CO2","COL","WLD","D35T39","P1Y","TONNE","6","2018",16.296
"621","FD_CO2","DNK","WLD","D23","P1Y","TONNE","6","2018",1.808
"622","FD_CO2","EST","WLD","D84","P1Y","TONNE","6","2018",0.044
"623","FD_CO2","CRI","WLD","D05T09","P1Y","TONNE","6","2018",0.547
"624","FD_CO2","DNK","WLD","D58T82","P1Y","TONNE","6","2018",1.213
"625","FD_CO2","EST","WLD","D30","P1Y","TONNE","6","2018",0.006
"626","FD_CO2","COL","WLD","D97T98","P1Y","TONNE","6","2018",0
"627","FD_CO2","EST","WLD","D58T60","P1Y","TONNE","6","2018",0.005
"628","FD_CO2","FIN","WLD","D05T06","P1Y","TONNE","6","2018",1.205
"629","FD_CO2","FRA","WLD","D27","P1Y","TONNE","6","2018",0.528
"630","FD_CO2","DNK","WLD","D45T47","P1Y","TONNE","6","2018",0.803
"631","FD_CO2","FRA","WLD","D85","P1Y","TONNE","6","2018",1.545
"632","FD_CO2","DNK","WLD","D01T03","P1Y","TONNE","6","2018",1.196
"633","FD_CO2","DNK","WLD","D05T39","P1Y","TONNE","6","2018",28.626
"634","FD_CO2","COL","WLD","D85","P1Y","TONNE","6","2018",0.125
"635","FD_CO2","DNK","WLD","D51","P1Y","TONNE","6","2018",4.372
"636","FD_CO2","CRI","WLD","D27","P1Y","TONNE","6","2018",0.01
"637","FD_CO2","FRA","WLD","D90T93","P1Y","TONNE","6","2018",1.167
"638","FD_CO2","CZE","WLD","D28","P1Y","TONNE","6","2018",0.212
"639","FD_CO2","FIN","WLD","D41T98","P1Y","TONNE","6","2018",13.782
"640","FD_CO2","FIN","WLD","D36T39","P1Y","TONNE","6","2018",0.085
"641","FD_CO2","DNK","WLD","D35","P1Y","TONNE","6","2018",14.471
"642","FD_CO2","EST","WLD","D26T27","P1Y","TONNE","6","2018",0.025
"643","FD_CO2","EST","WLD","D01T03","P1Y","TONNE","6","2018",0.268
"644","FD_CO2","DNK","WLD","D16T18","P1Y","TONNE","6","2018",0.315
"645","FD_CO2","CRI","WLD","D85","P1Y","TONNE","6","2018",0.034
"646","FD_CO2","FRA","WLD","D24","P1Y","TONNE","6","2018",35.145
"647","FD_CO2","FIN","WLD","D50","P1Y","TONNE","6","2018",2.416
"648","FD_CO2","CZE","WLD","D10T33","P1Y","TONNE","6","2018",16.41
"649","FD_CO2","EST","WLD","D41T43","P1Y","TONNE","6","2018",0.269
"650","FD_CO2","CZE","WLD","D22","P1Y","TONNE","6","2018",0.636
"651","FD_CO2","COL","WLD","D27","P1Y","TONNE","6","2018",0.067
"652","FD_CO2","CZE","WLD","D27","P1Y","TONNE","6","2018",0.101
"653","FD_CO2","FIN","WLD","D84T88","P1Y","TONNE","6","2018",0.551
"654","FD_CO2","FIN","WLD","D30","P1Y","TONNE","6","2018",0.025
"655","FD_CO2","FIN","WLD","D26T27","P1Y","TONNE","6","2018",0.173
"656","FD_CO2","EST","WLD","D52","P1Y","TONNE","6","2018",0.054
"657","FD_CO2","FIN","WLD","D45T98","P1Y","TONNE","6","2018",12.204
"658","FD_CO2","DNK","WLD","DTOTAL","P1Y","TONNE","6","2018",57.118
"659","FD_CO2","FIN","WLD","D24","P1Y","TONNE","6","2018",4.266
"660","FD_CO2","CZE","WLD","D69T82","P1Y","TONNE","6","2018",0.922
"661","FD_CO2","EST","WLD","D05T39","P1Y","TONNE","6","2018",10.552
"662","FD_CO2","EST","WLD","D84T88","P1Y","TONNE","6","2018",0.09
"663","FD_CO2","FRA","WLD","D05T39","P1Y","TONNE","6","2018",205.279
"664","FD_CO2","FIN","WLD","D35","P1Y","TONNE","6","2018",22.526
"665","FD_CO2","FIN","WLD","D90T93","P1Y","TONNE","6","2018",0.092
"666","FD_CO2","DNK","WLD","D26T27","P1Y","TONNE","6","2018",0.142
"667","FD_CO2","FIN","WLD","D16T18","P1Y","TONNE","6","2018",0.781
"668","FD_CO2","FIN","WLD","D52","P1Y","TONNE","6","2018",0.393
"669","FD_CO2","EST","WLD","D90T93","P1Y","TONNE","6","2018",0.015
"670","FD_CO2","CRI","WLD","D31T33","P1Y","TONNE","6","2018",0.28
"671","FD_CO2","EST","WLD","D69T75","P1Y","TONNE","6","2018",0.041
"672","FD_CO2","CZE","WLD","D20","P1Y","TONNE","6","2018",1.684
"673","FD_CO2","CZE","WLD","D62T63","P1Y","TONNE","6","2018",0.184
